city,state_id,state_name,lat,lng
Hamilton,WA,Washington,48.5282,-121.9834
Woodinville,WA,Washington,47.7569,-122.1477
Bay Center,WA,Washington,46.6211,-123.9533
Port Townsend,WA,Washington,48.122,-122.7872
Riverside,WA,Washington,48.5047,-119.5102
Woodway,WA,Washington,47.7903,-122.3851
Qui-nai-elt Village,WA,Washington,47.2502,-124.1903
Stevenson,WA,Washington,45.6944,-121.8932
Ocean Park,WA,Washington,46.4961,-124.0443
Port Angeles,WA,Washington,48.1142,-123.4565
Bonney Lake,WA,Washington,47.1789,-122.1698
Oroville,WA,Washington,48.942,-119.4304
Garrett,WA,Washington,46.0633,-118.3876
Otis Orchards-East Farms,WA,Washington,47.703,-117.0854
Warm Beach,WA,Washington,48.1649,-122.3442
Twin Lakes,WA,Washington,48.2622,-118.359
Conway,WA,Washington,48.3357,-122.3444
College Place,WA,Washington,46.0418,-118.3879
Eastmont,WA,Washington,47.8968,-122.1817
Maple Falls,WA,Washington,48.9135,-122.1048
Ephrata,WA,Washington,47.3119,-119.5344
Buena,WA,Washington,46.4299,-120.3176
Tumwater,WA,Washington,46.989,-122.9173
Desert Aire,WA,Washington,46.6873,-119.9311
Lake Holm,WA,Washington,47.2986,-122.1335
Mukilteo,WA,Washington,47.9094,-122.3035
Twisp,WA,Washington,48.3618,-120.1169
Lake Shore,WA,Washington,45.6911,-122.6911
Keyport,WA,Washington,47.6993,-122.6232
Lake Stevens,WA,Washington,48.0029,-122.096
Starbuck,WA,Washington,46.5182,-118.1245
Harrah,WA,Washington,46.4071,-120.5422
Hansville,WA,Washington,47.8978,-122.5579
Carlsborg,WA,Washington,48.0842,-123.1697
Yelm,WA,Washington,46.9398,-122.6261
Fenwick Island,DE,Delaware,38.4603,-75.0542
Delmar,DE,Delaware,38.4651,-75.5552
Ardencroft,DE,Delaware,39.8056,-75.4862
Farmington,DE,Delaware,38.8699,-75.579
Felton,DE,Delaware,39.0127,-75.5764
Hartly,DE,Delaware,39.1683,-75.7125
Pike Creek,DE,Delaware,39.7485,-75.6953
Millville,DE,Delaware,38.5353,-75.1287
Highland Acres,DE,Delaware,39.1162,-75.5216
Rising Sun-Lebanon,DE,Delaware,39.0999,-75.5048
Little Creek,DE,Delaware,39.1661,-75.4481
Magnolia,DE,Delaware,39.0714,-75.476
Greenville,DE,Delaware,39.7783,-75.6049
Elsmere,DE,Delaware,39.7385,-75.5946
Harrington,DE,Delaware,38.9244,-75.5707
Seaford,DE,Delaware,38.6539,-75.6117
Dover Base Housing,DE,Delaware,39.1179,-75.4839
Dagsboro,DE,Delaware,38.5466,-75.2467
Milford,DE,Delaware,38.9091,-75.4224
Bridgeville,DE,Delaware,38.7247,-75.6027
Bellefonte,DE,Delaware,39.7669,-75.4982
Smyrna,DE,Delaware,39.2922,-75.6076
Wilmington Manor,DE,Delaware,39.6858,-75.5849
New Castle,DE,Delaware,39.6685,-75.5692
Bowers,DE,Delaware,39.0602,-75.4021
Bethel,DE,Delaware,38.5706,-75.6194
Selbyville,DE,Delaware,38.4627,-75.2083
Houston,DE,Delaware,38.9174,-75.5039
Woodside East,DE,Delaware,39.0676,-75.5376
Viola,DE,Delaware,39.0429,-75.5714
Dewey Beach,DE,Delaware,38.6958,-75.0749
Newport,DE,Delaware,39.7136,-75.6052
Bethany Beach,DE,Delaware,38.5391,-75.066
Edgemoor,DE,Delaware,39.7551,-75.507
Townsend,DE,Delaware,39.3968,-75.6945
Georgetown,DE,Delaware,38.6899,-75.3872
Kenton,DE,Delaware,39.2272,-75.6646
Greenwood,DE,Delaware,38.8069,-75.5907
North Star,DE,Delaware,39.755,-75.7331
Slaughter Beach,DE,Delaware,38.9143,-75.3085
Middletown,DE,Delaware,39.4453,-75.7166
Blades,DE,Delaware,38.6353,-75.6024
Frederica,DE,Delaware,39.008,-75.4667
Rehoboth Beach,DE,Delaware,38.7168,-75.0843
Milton,DE,Delaware,38.7751,-75.3104
Woodside,DE,Delaware,39.0712,-75.5667
Bear,DE,Delaware,39.6188,-75.6804
Wilmington,DE,Delaware,39.7415,-75.5413
Pike Creek Valley,DE,Delaware,39.7296,-75.6993
Rodney Village,DE,Delaware,39.1284,-75.5395
Henlopen Acres,DE,Delaware,38.7257,-75.0849
Frankford,DE,Delaware,38.5215,-75.2342
Millsboro,DE,Delaware,38.5865,-75.3019
Glasgow,DE,Delaware,39.6015,-75.7474
Clayton,DE,Delaware,39.2846,-75.6364
Cheswold,DE,Delaware,39.2189,-75.5883
Odessa,DE,Delaware,39.4562,-75.6605
Kent Acres,DE,Delaware,39.1325,-75.516
St. Georges,DE,Delaware,39.5576,-75.6533
Ardentown,DE,Delaware,39.8081,-75.4807
Arden,DE,Delaware,39.8113,-75.4886
Ellendale,DE,Delaware,38.8103,-75.425
Lewes,DE,Delaware,38.7781,-75.1454
Laurel,DE,Delaware,38.5696,-75.5688
Brookside,DE,Delaware,39.6666,-75.7153
Wyoming,DE,Delaware,39.1147,-75.5631
Claymont,DE,Delaware,39.8032,-75.4606
Newark,DE,Delaware,39.6776,-75.7573
Long Neck,DE,Delaware,38.62,-75.1511
Camden,DE,Delaware,39.0992,-75.557
Leipsic,DE,Delaware,39.243,-75.5155
Delaware City,DE,Delaware,39.5743,-75.5939
Ocean View,DE,Delaware,38.5357,-75.0991
South Bethany,DE,Delaware,38.5161,-75.0591
Hockessin,DE,Delaware,39.7837,-75.6815
Riverview,DE,Delaware,39.0293,-75.5202
Dover,DE,Delaware,39.161,-75.5203
Washington,DC,District of Columbia,38.9047,-77.0163
Stone Lake,WI,Wisconsin,45.8445,-91.5502
Nelson,WI,Wisconsin,44.4214,-92.0044
Fennimore,WI,Wisconsin,42.9793,-90.6491
Chenequa,WI,Wisconsin,43.1229,-88.3838
Helenville,WI,Wisconsin,43.0165,-88.6999
Tichigan,WI,Wisconsin,42.8088,-88.215
Kekoskee,WI,Wisconsin,43.5271,-88.5615
Wonewoc,WI,Wisconsin,43.6531,-90.2239
St. Peter,WI,Wisconsin,43.8377,-88.3465
Black River Falls,WI,Wisconsin,44.2981,-90.8419
Shiocton,WI,Wisconsin,44.4449,-88.5768
Three Lakes,WI,Wisconsin,45.8047,-89.1708
Waldo,WI,Wisconsin,43.6766,-87.9478
North Prairie,WI,Wisconsin,42.9357,-88.4038
Mattoon,WI,Wisconsin,45.0046,-89.0411
Almond,WI,Wisconsin,44.2607,-89.4087
New Auburn,WI,Wisconsin,45.1988,-91.5666
Hustisford,WI,Wisconsin,43.3442,-88.6033
Little Chute,WI,Wisconsin,44.2895,-88.3199
Birnamwood,WI,Wisconsin,44.9319,-89.2094
Lodi,WI,Wisconsin,43.3154,-89.5367
Whitehall,WI,Wisconsin,44.3705,-91.3476
West Baraboo,WI,Wisconsin,43.4814,-89.7719
Lomira,WI,Wisconsin,43.5945,-88.4421
Brownsville,WI,Wisconsin,43.6145,-88.4952
Bloomer,WI,Wisconsin,45.103,-91.4913
Wabeno,WI,Wisconsin,45.4394,-88.6581
Whitewater,WI,Wisconsin,42.8372,-88.734
Reedsville,WI,Wisconsin,44.1525,-87.9517
Amherst,WI,Wisconsin,44.4475,-89.2832
Monona,WI,Wisconsin,43.054,-89.3334
River Falls,WI,Wisconsin,44.8608,-92.6244
Delavan,WI,Wisconsin,42.6281,-88.6324
Greendale,WI,Wisconsin,42.937,-88.0018
Couderay,WI,Wisconsin,45.7976,-91.3005
Berlin,WI,Wisconsin,43.9704,-88.9505
Grantsburg,WI,Wisconsin,45.7813,-92.6836
Burnett,WI,Wisconsin,43.5065,-88.7085
Lakewood,WI,Wisconsin,45.3006,-88.5146
Wausau,WI,Wisconsin,44.9615,-89.6457
Livingston,WI,Wisconsin,42.9001,-90.4337
Hillsboro,WI,Wisconsin,43.6559,-90.3365
Exeland,WI,Wisconsin,45.6669,-91.2425
Whitelaw,WI,Wisconsin,44.1452,-87.8281
East Troy,WI,Wisconsin,42.7848,-88.3973
Oconto,WI,Wisconsin,44.8918,-87.8692
Elkhorn,WI,Wisconsin,42.6711,-88.5377
Nashotah,WI,Wisconsin,43.0938,-88.4037
Rewey,WI,Wisconsin,42.8419,-90.3961
Ferryville,WI,Wisconsin,43.3516,-91.0935
Neillsville,WI,Wisconsin,44.5605,-90.5905
Sun Prairie,WI,Wisconsin,43.1827,-89.2357
Wilton,WI,Wisconsin,43.8132,-90.5268
Eleva,WI,Wisconsin,44.5763,-91.4705
Menomonie,WI,Wisconsin,44.8893,-91.9084
Wales,WI,Wisconsin,43.0042,-88.3739
Manitowoc,WI,Wisconsin,44.0991,-87.6811
Ashippun,WI,Wisconsin,43.2182,-88.5159
New Lisbon,WI,Wisconsin,43.8781,-90.1625
New Odanah,WI,Wisconsin,46.5986,-90.6618
Sauk City,WI,Wisconsin,43.2721,-89.7307
Pulcifer,WI,Wisconsin,44.8476,-88.3592
New Berlin,WI,Wisconsin,42.9726,-88.1291
Milladore,WI,Wisconsin,44.6057,-89.8549
Mason,WI,Wisconsin,46.4354,-91.06
Oconomowoc Lake,WI,Wisconsin,43.0975,-88.4521
Independence,WI,Wisconsin,44.3328,-91.4172
Maribel,WI,Wisconsin,44.2775,-87.8025
Oak Creek,WI,Wisconsin,42.8803,-87.9009
Van Dyne,WI,Wisconsin,43.8862,-88.5012
Pence,WI,Wisconsin,46.4104,-90.2695
Saukville,WI,Wisconsin,43.3847,-87.9439
Clyman,WI,Wisconsin,43.3116,-88.7231
Wild Rose,WI,Wisconsin,44.1788,-89.2442
Reedsburg,WI,Wisconsin,43.5346,-89.997
Patch Grove,WI,Wisconsin,42.9406,-90.9725
Paddock Lake,WI,Wisconsin,42.5707,-88.1044
New Holstein,WI,Wisconsin,43.9491,-88.0942
Lake Hallie,WI,Wisconsin,44.8921,-91.42
Hewitt,WI,Wisconsin,44.6425,-90.1048
Menomonee Falls,WI,Wisconsin,43.1487,-88.1227
Eastman,WI,Wisconsin,43.1622,-91.0254
Pella,WI,Wisconsin,44.7426,-88.8224
Princeton,WI,Wisconsin,43.8527,-89.1305
Melvina,WI,Wisconsin,43.8024,-90.7815
Peshtigo,WI,Wisconsin,45.0556,-87.7476
Lake Tomahawk,WI,Wisconsin,45.811,-89.5873
Long Lake,WI,Wisconsin,45.8431,-88.6673
Maple Bluff,WI,Wisconsin,43.1132,-89.3719
Mishicot,WI,Wisconsin,44.2303,-87.6422
Iron Ridge,WI,Wisconsin,43.3982,-88.532
Johnson Creek,WI,Wisconsin,43.0812,-88.7702
Juneau,WI,Wisconsin,43.4053,-88.7041
Kohler,WI,Wisconsin,43.7364,-87.7795
Thornton,WI,Wisconsin,44.7984,-88.6917
Seymour,WI,Wisconsin,44.5142,-88.3271
Brandon,WI,Wisconsin,43.7352,-88.7822
Camp Douglas,WI,Wisconsin,43.9197,-90.2697
Hatley,WI,Wisconsin,44.8866,-89.3371
Lake Ripley,WI,Wisconsin,43.0045,-88.9829
Bruce,WI,Wisconsin,45.459,-91.2734
Hammond,WI,Wisconsin,44.9691,-92.4381
Maiden Rock,WI,Wisconsin,44.566,-92.3083
Wind Point,WI,Wisconsin,42.7814,-87.7721
Minong,WI,Wisconsin,46.0978,-91.8263
Lewis,WI,Wisconsin,45.7159,-92.3965
Arkdale,WI,Wisconsin,44.0253,-89.8861
Wautoma,WI,Wisconsin,44.0667,-89.2916
Black Earth,WI,Wisconsin,43.1344,-89.747
Kewaunee,WI,Wisconsin,44.4607,-87.5133
Cumberland,WI,Wisconsin,45.5353,-92.0269
North Bay,WI,Wisconsin,42.7644,-87.7812
Tilleda,WI,Wisconsin,44.8155,-88.9125
Iron Belt,WI,Wisconsin,46.4031,-90.3193
Deerfield,WI,Wisconsin,43.0492,-89.0762
DeForest,WI,Wisconsin,43.2302,-89.3437
Fountain City,WI,Wisconsin,44.1201,-91.6969
Bancroft,WI,Wisconsin,44.3093,-89.5071
Rothschild,WI,Wisconsin,44.8761,-89.6173
Poy Sippi,WI,Wisconsin,44.136,-88.9963
New London,WI,Wisconsin,44.395,-88.7394
Plum City,WI,Wisconsin,44.6338,-92.1918
Lancaster,WI,Wisconsin,42.8474,-90.7065
Rockdale,WI,Wisconsin,42.9717,-89.0318
Doylestown,WI,Wisconsin,43.4276,-89.1457
Wyeville,WI,Wisconsin,44.0279,-90.3861
Cassville,WI,Wisconsin,42.715,-90.989
Wauwatosa,WI,Wisconsin,43.0615,-88.0347
Diaperville,WI,Wisconsin,46.606,-90.7101
Casco,WI,Wisconsin,44.5558,-87.6198
Theresa,WI,Wisconsin,43.5164,-88.454
Centuria,WI,Wisconsin,45.4497,-92.5579
Caledonia,WI,Wisconsin,42.7986,-87.8762
Mole Lake,WI,Wisconsin,45.4859,-88.9823
Edgar,WI,Wisconsin,44.9229,-89.9626
Nekoosa,WI,Wisconsin,44.3135,-89.9073
Sullivan,WI,Wisconsin,43.0118,-88.5903
Greenleaf,WI,Wisconsin,44.317,-88.0972
Tony,WI,Wisconsin,45.4804,-90.9971
Junction City,WI,Wisconsin,44.593,-89.7679
Bohners Lake,WI,Wisconsin,42.6241,-88.2879
Rockland,WI,Wisconsin,43.9075,-90.9165
Boscobel,WI,Wisconsin,43.1436,-90.6953
Chili,WI,Wisconsin,44.6296,-90.3583
Kennan,WI,Wisconsin,45.5301,-90.5868
Plover,WI,Wisconsin,44.4614,-89.5382
Hatfield,WI,Wisconsin,44.4164,-90.7409
Bell Center,WI,Wisconsin,43.2916,-90.8256
Antigo,WI,Wisconsin,45.1415,-89.1556
Rome,WI,Wisconsin,42.9823,-88.6389
Spencer,WI,Wisconsin,44.7544,-90.2983
Lake Delton,WI,Wisconsin,43.5932,-89.7841
Hixton,WI,Wisconsin,44.3831,-91.0149
Cadott,WI,Wisconsin,44.9502,-91.1532
Hingham,WI,Wisconsin,43.6465,-87.9151
Cornell,WI,Wisconsin,45.1632,-91.1497
Port Wing,WI,Wisconsin,46.7756,-91.3807
Oakdale,WI,Wisconsin,43.962,-90.3789
Sussex,WI,Wisconsin,43.134,-88.2231
Galesville,WI,Wisconsin,44.0839,-91.358
Dellwood,WI,Wisconsin,43.9545,-89.9341
Middle Village,WI,Wisconsin,44.9347,-88.7334
Cochrane,WI,Wisconsin,44.2281,-91.8391
Muskego,WI,Wisconsin,42.886,-88.1291
Greenwood,WI,Wisconsin,44.7655,-90.5988
Whitefish Bay,WI,Wisconsin,43.1132,-87.9003
Altoona,WI,Wisconsin,44.803,-91.4387
Vesper,WI,Wisconsin,44.4805,-89.9676
Rice Lake,WI,Wisconsin,45.4863,-91.7447
Columbus,WI,Wisconsin,43.3354,-89.03
Campbellsport,WI,Wisconsin,43.5976,-88.2813
New Post,WI,Wisconsin,45.8965,-91.193
Warrens,WI,Wisconsin,44.1287,-90.5157
Marshall,WI,Wisconsin,43.1726,-89.0614
Allenton,WI,Wisconsin,43.4204,-88.3443
Brodhead,WI,Wisconsin,42.6168,-89.3756
Elk Mound,WI,Wisconsin,44.8744,-91.6863
Clam Lake,WI,Wisconsin,46.1579,-90.9056
Germantown,WI,Wisconsin,43.2343,-88.1217
Bloomington,WI,Wisconsin,42.8933,-90.9265
Crivitz,WI,Wisconsin,45.2337,-88.0066
Wittenberg,WI,Wisconsin,44.8269,-89.1664
Danbury,WI,Wisconsin,46.0088,-92.3777
Drummond,WI,Wisconsin,46.3436,-91.25
Gilmanton,WI,Wisconsin,44.4738,-91.6785
Mazomanie,WI,Wisconsin,43.1731,-89.7954
Poynette,WI,Wisconsin,43.3922,-89.4058
Fairchild,WI,Wisconsin,44.6036,-90.9577
Elm Grove,WI,Wisconsin,43.0479,-88.0867
Laona,WI,Wisconsin,45.5597,-88.6697
Plymouth,WI,Wisconsin,43.7451,-87.9656
Port Washington,WI,Wisconsin,43.3847,-87.8852
Krakow,WI,Wisconsin,44.7585,-88.2611
Howards Grove,WI,Wisconsin,43.8261,-87.8232
Spring Green,WI,Wisconsin,43.1776,-90.0688
Mount Hope,WI,Wisconsin,42.9697,-90.8596
Omro,WI,Wisconsin,44.0391,-88.7378
Kaukauna,WI,Wisconsin,44.2778,-88.2645
Woodman,WI,Wisconsin,43.0925,-90.7977
Bellevue,WI,Wisconsin,44.4593,-87.9554
Bluffview,WI,Wisconsin,43.3641,-89.773
Legend Lake,WI,Wisconsin,44.8909,-88.544
Cambria,WI,Wisconsin,43.5416,-89.1108
Fort Atkinson,WI,Wisconsin,42.9253,-88.8441
Bay City,WI,Wisconsin,44.5872,-92.4574
River Hills,WI,Wisconsin,43.1717,-87.9353
Loyal,WI,Wisconsin,44.7366,-90.4959
Fitchburg,WI,Wisconsin,42.9859,-89.4255
Norwalk,WI,Wisconsin,43.8342,-90.6269
Chippewa Falls,WI,Wisconsin,44.9359,-91.3902
Burlington,WI,Wisconsin,42.6749,-88.2724
Appleton,WI,Wisconsin,44.2774,-88.3894
Edgerton,WI,Wisconsin,42.8386,-89.0698
Scandinavia,WI,Wisconsin,44.4608,-89.146
Sturtevant,WI,Wisconsin,42.6995,-87.9019
Knowlton,WI,Wisconsin,44.7189,-89.6803
Elroy,WI,Wisconsin,43.742,-90.2705
Rosholt,WI,Wisconsin,44.63,-89.3052
Chilton,WI,Wisconsin,44.0293,-88.1625
Barneveld,WI,Wisconsin,43.0117,-89.8968
Arcadia,WI,Wisconsin,44.2486,-91.4921
Coon Valley,WI,Wisconsin,43.7024,-91.0112
Franklin,WI,Wisconsin,42.8854,-88.0104
Blue River,WI,Wisconsin,43.1844,-90.5718
Montreal,WI,Wisconsin,46.4312,-90.2382
West Bend,WI,Wisconsin,43.4184,-88.1823
Elmwood Park,WI,Wisconsin,42.6917,-87.8223
Athens,WI,Wisconsin,45.0349,-90.0792
New Richmond,WI,Wisconsin,45.1229,-92.5339
Baileys Harbor,WI,Wisconsin,45.0659,-87.133
Merrimac,WI,Wisconsin,43.3741,-89.6272
Oregon,WI,Wisconsin,42.9252,-89.3887
Downing,WI,Wisconsin,45.0498,-92.1243
Catawba,WI,Wisconsin,45.5371,-90.5335
Bowler,WI,Wisconsin,44.8627,-88.9814
Wisconsin Rapids,WI,Wisconsin,44.3928,-89.8265
Tustin,WI,Wisconsin,44.1698,-88.896
Cuba City,WI,Wisconsin,42.6036,-90.4318
Webster,WI,Wisconsin,45.8798,-92.3628
Lone Rock,WI,Wisconsin,43.1857,-90.2012
Pittsville,WI,Wisconsin,44.439,-90.1301
Shorewood Hills,WI,Wisconsin,43.0788,-89.447
Fox Point,WI,Wisconsin,43.1581,-87.9013
Winter,WI,Wisconsin,45.8221,-91.013
Lake Geneva,WI,Wisconsin,42.5825,-88.4282
Coleman,WI,Wisconsin,45.0695,-88.0348
Springfield,WI,Wisconsin,42.6407,-88.4135
Marengo,WI,Wisconsin,46.4219,-90.8081
Siren,WI,Wisconsin,45.7826,-92.3823
Argonne,WI,Wisconsin,45.6582,-88.8777
Packwaukee,WI,Wisconsin,43.7653,-89.4599
Dodgeville,WI,Wisconsin,42.966,-90.1297
Marathon City,WI,Wisconsin,44.9379,-89.8436
St. Joseph,WI,Wisconsin,43.7855,-91.0436
Cascade,WI,Wisconsin,43.6598,-88.0075
Turtle Lake,WI,Wisconsin,45.3934,-92.1451
Green Valley,WI,Wisconsin,44.7969,-88.2682
Beloit,WI,Wisconsin,42.523,-89.0184
Bear Creek,WI,Wisconsin,44.5313,-88.7275
Glen Haven,WI,Wisconsin,42.8313,-91.0633
South Milwaukee,WI,Wisconsin,42.912,-87.8627
Hager City,WI,Wisconsin,44.6012,-92.5336
Saxon,WI,Wisconsin,46.4941,-90.41
Green Bay,WI,Wisconsin,44.515,-87.9896
Browntown,WI,Wisconsin,42.5788,-89.7894
Barron,WI,Wisconsin,45.4015,-91.8476
Prairie du Sac,WI,Wisconsin,43.292,-89.7352
Suamico,WI,Wisconsin,44.6352,-88.0664
Hancock,WI,Wisconsin,44.1333,-89.5209
Ettrick,WI,Wisconsin,44.1695,-91.265
Ridgeland,WI,Wisconsin,45.2025,-91.8965
Stockholm,WI,Wisconsin,44.4852,-92.2633
Weyauwega,WI,Wisconsin,44.324,-88.9332
Cross Plains,WI,Wisconsin,43.1146,-89.6475
Jackson,WI,Wisconsin,43.3244,-88.1668
Barronett,WI,Wisconsin,45.6363,-91.9942
Okauchee Lake,WI,Wisconsin,43.1248,-88.4408
Cobb,WI,Wisconsin,42.9661,-90.3296
Eagle,WI,Wisconsin,42.879,-88.4696
Eagle Lake,WI,Wisconsin,42.7014,-88.1291
Birch Hill,WI,Wisconsin,46.5209,-90.5555
Tomahawk,WI,Wisconsin,45.4746,-89.7228
Ripon,WI,Wisconsin,43.8436,-88.8386
Gordon,WI,Wisconsin,46.2409,-91.7995
Merrill,WI,Wisconsin,45.1818,-89.7004
Potter,WI,Wisconsin,44.1202,-88.0991
Lac La Belle,WI,Wisconsin,43.1428,-88.5302
Cottage Grove,WI,Wisconsin,43.0908,-89.2026
Ashwaubenon,WI,Wisconsin,44.4796,-88.0889
Balsam Lake,WI,Wisconsin,45.4585,-92.4528
Curtiss,WI,Wisconsin,44.9521,-90.435
Sandy Hook,WI,Wisconsin,42.5466,-90.6168
Glenbeulah,WI,Wisconsin,43.7982,-88.0465
Taycheedah,WI,Wisconsin,43.8122,-88.3914
Hartford,WI,Wisconsin,43.322,-88.3782
St. Cloud,WI,Wisconsin,43.8245,-88.1687
Milton,WI,Wisconsin,42.7751,-88.943
West Salem,WI,Wisconsin,43.8989,-91.0882
Tigerton,WI,Wisconsin,44.7409,-89.0459
Washburn,WI,Wisconsin,46.6769,-90.9017
Adell,WI,Wisconsin,43.6214,-87.9482
Wausaukee,WI,Wisconsin,45.378,-87.9552
Phillips,WI,Wisconsin,45.6958,-90.4018
Goodman,WI,Wisconsin,45.6231,-88.3518
Jefferson,WI,Wisconsin,43.0044,-88.8084
Spring Valley,WI,Wisconsin,44.85,-92.2443
White Lake,WI,Wisconsin,45.1617,-88.7704
Verona,WI,Wisconsin,42.9884,-89.5381
Fox Lake,WI,Wisconsin,43.5618,-88.913
Valders,WI,Wisconsin,44.0696,-87.8859
Wauzeka,WI,Wisconsin,43.0851,-90.8995
Hurley,WI,Wisconsin,46.4462,-90.1983
Madison,WI,Wisconsin,43.0827,-89.3923
West Allis,WI,Wisconsin,43.0068,-88.0296
Maine,WI,Wisconsin,45.0503,-89.6823
Hustler,WI,Wisconsin,43.8773,-90.2658
Amery,WI,Wisconsin,45.3045,-92.3635
Caroline,WI,Wisconsin,44.722,-88.8948
Reeseville,WI,Wisconsin,43.3062,-88.8445
Iron River,WI,Wisconsin,46.567,-91.407
Bagley,WI,Wisconsin,42.9015,-91.0974
Gratiot,WI,Wisconsin,42.5801,-90.0235
Osceola,WI,Wisconsin,45.3194,-92.6935
Neopit,WI,Wisconsin,44.9877,-88.8227
New Glarus,WI,Wisconsin,42.813,-89.6337
Stanley,WI,Wisconsin,44.9597,-90.9424
Stetsonville,WI,Wisconsin,45.0772,-90.3143
Montello,WI,Wisconsin,43.7938,-89.3336
Prentice,WI,Wisconsin,45.5408,-90.2898
Mondovi,WI,Wisconsin,44.5712,-91.6667
Herbster,WI,Wisconsin,46.8421,-91.2419
Clayton,WI,Wisconsin,45.326,-92.171
Como,WI,Wisconsin,42.6114,-88.4914
Brown Deer,WI,Wisconsin,43.1743,-87.975
Woodruff,WI,Wisconsin,45.8946,-89.6913
Boaz,WI,Wisconsin,43.3299,-90.5277
Marquette,WI,Wisconsin,43.7464,-89.1384
Endeavor,WI,Wisconsin,43.7163,-89.4695
Mauston,WI,Wisconsin,43.7995,-90.0775
Oliver,WI,Wisconsin,46.6493,-92.1883
Howard,WI,Wisconsin,44.5703,-88.0921
Port Edwards,WI,Wisconsin,44.3484,-89.854
Fox Crossing,WI,Wisconsin,44.2236,-88.4787
Westboro,WI,Wisconsin,45.3608,-90.2934
Gays Mills,WI,Wisconsin,43.322,-90.8489
Sobieski,WI,Wisconsin,44.7226,-88.0659
Spooner,WI,Wisconsin,45.8271,-91.886
Elderon,WI,Wisconsin,44.7843,-89.248
Big Bend,WI,Wisconsin,42.9023,-88.2122
Lannon,WI,Wisconsin,43.1522,-88.1604
Glen Flora,WI,Wisconsin,45.497,-90.8935
Eureka,WI,Wisconsin,44.0073,-88.8426
Poplar,WI,Wisconsin,46.5828,-91.7836
Sturgeon Bay,WI,Wisconsin,44.8228,-87.3661
Tainter Lake,WI,Wisconsin,44.9882,-91.8437
Abbotsford,WI,Wisconsin,44.9433,-90.3163
Harrison,WI,Wisconsin,44.1935,-88.2941
Darien,WI,Wisconsin,42.6007,-88.7129
Glidden,WI,Wisconsin,46.1346,-90.5721
Sheldon,WI,Wisconsin,45.3119,-90.9567
Kimberly,WI,Wisconsin,44.267,-88.3377
Greenbush,WI,Wisconsin,43.7778,-88.0902
Iola,WI,Wisconsin,44.5091,-89.1248
Yuba,WI,Wisconsin,43.5364,-90.4267
North Fond du Lac,WI,Wisconsin,43.8107,-88.4861
Allouez,WI,Wisconsin,44.4721,-88.0261
Dunbar,WI,Wisconsin,45.6471,-88.1754
Auburndale,WI,Wisconsin,44.6266,-90.0144
Soldiers Grove,WI,Wisconsin,43.3921,-90.7735
La Farge,WI,Wisconsin,43.5782,-90.6381
McFarland,WI,Wisconsin,43.0196,-89.2868
Waumandee,WI,Wisconsin,44.3024,-91.7051
Potosi,WI,Wisconsin,42.6875,-90.7107
Fall River,WI,Wisconsin,43.3856,-89.0456
Cambridge,WI,Wisconsin,43.0071,-89.0214
Gresham,WI,Wisconsin,44.8478,-88.7856
Zoar,WI,Wisconsin,45.0178,-88.8945
Wrightstown,WI,Wisconsin,44.3263,-88.1758
Two Rivers,WI,Wisconsin,44.1564,-87.5824
Somerset,WI,Wisconsin,45.1269,-92.6756
Delavan Lake,WI,Wisconsin,42.5987,-88.6177
Clintonville,WI,Wisconsin,44.6221,-88.7513
Stoddard,WI,Wisconsin,43.6622,-91.2181
Benton,WI,Wisconsin,42.5702,-90.3835
Wisconsin Dells,WI,Wisconsin,43.6336,-89.7752
Rhinelander,WI,Wisconsin,45.636,-89.4256
Redgranite,WI,Wisconsin,44.0513,-89.1058
Taylor,WI,Wisconsin,44.3217,-91.1206
Sextonville,WI,Wisconsin,43.2797,-90.2922
Rock Springs,WI,Wisconsin,43.479,-89.9177
Angelica,WI,Wisconsin,44.675,-88.3215
Franks Field,WI,Wisconsin,46.5522,-90.5989
Coloma,WI,Wisconsin,44.0386,-89.531
Fond du Lac,WI,Wisconsin,43.7718,-88.4397
Dousman,WI,Wisconsin,43.0088,-88.476
Thorp,WI,Wisconsin,44.958,-90.8023
Cameron,WI,Wisconsin,45.4057,-91.7423
Rib Lake,WI,Wisconsin,45.3196,-90.2031
Richland Center,WI,Wisconsin,43.3403,-90.384
Somers,WI,Wisconsin,42.6411,-87.8919
Osseo,WI,Wisconsin,44.5795,-91.212
Frederic,WI,Wisconsin,45.6548,-92.4647
Oakfield,WI,Wisconsin,43.6843,-88.5476
